player_id,player_name,position,team,bye_week,age,injury_status,projection_points,projection_rank,position_rank,tier,ceiling_projection,floor_projection,adp,adp_rank,expert_rank,projection_source,archetype_primary,archetype_confidence,injury_risk,durability_grade,boom_score,bust_score,stability_score,archetype
5886.0,Hakeem Butler,TE,DEN,,30.0,Active,,,,,,,216.0,432.0,,,unclassified,0.0,30.0,,,,,
6850.0,Harrison Bryant,TE,,,28.0,Questionable,,,,,,,216.0,433.0,,,unclassified,0.0,65.0,,,,,
9998.0,Hendon Hooker,QB,TEN,,28.0,Active,,,,,,,216.0,434.0,,,unclassified,0.0,30.0,,,,,
6920.0,Isaiah Hodgins,WR,NYG,,27.0,Active,,,,,,,216.0,438.0,,,unclassified,0.0,30.0,,,,,
13074.0,Isaiah Neyor,WR,GB,,25.0,Active,,,,,,,216.0,439.0,,,unclassified,0.0,30.0,,,,,
13348.0,J'Mari Taylor,RB,JAX,7.0,24.0,Active,,,103.0,14.0,,,216.0,442.0,341.0,,unclassified,0.0,30.0,,,,,
,J.Michael Sturdivant,WR,,,,,,,,,,,216.0,443.0,,,unclassified,0.0,,,,,,
3695.0,J.P. Holtz,TE,,,30.0,Active,,,,,,,216.0,444.0,,,unclassified,0.0,30.0,,,,,
12746.0,JP Richardson,WR,CHI,,24.0,Active,,,,,,,216.0,445.0,,,unclassified,0.0,30.0,,,,,
11619.0,Ja'Lynn Polk,WR,,,24.0,,,,,,,,216.0,446.0,,,unclassified,0.0,50.0,,,,,
12479.0,Ja'Quinden Jackson,RB,,,24.0,Active,,,,,,,216.0,447.0,,,unclassified,0.0,30.0,,,,,
6996.0,JaMycal Hasty,RB,,,29.0,Active,,,,,,,216.0,448.0,,,unclassified,0.0,30.0,,,,,
10867.0,Jake Bobo,WR,SEA,,28.0,Questionable,,,,,,,216.0,454.0,,,unclassified,0.0,65.0,,,,,
12817.0,Jake Briningstool,TE,KC,,23.0,Active,,,,,,,216.0,455.0,,,unclassified,0.0,30.0,,,,,
11439.0,Jaleel McLaughlin,RB,DEN,10.0,25.0,Active,,,93.0,13.0,,,216.0,457.0,304.0,,unclassified,0.0,30.0,,,,,
6798.0,Jalen Reagor,WR,MIA,,27.0,Active,,,,,,,216.0,459.0,,,unclassified,0.0,30.0,,,,,
12953.0,Jalen White,RB,,,23.0,Active,,,,,,,216.0,461.0,,,unclassified,0.0,30.0,,,,,
9497.0,Jalin Hyatt,WR,NYG,,24.0,Active,,,,,,,216.0,462.0,,,unclassified,0.0,30.0,,,,,
8170.0,James Mitchell,TE,CAR,,26.0,Active,,,,,,,216.0,465.0,,,unclassified,0.0,30.0,,,,,
5024.0,James Washington,WR,,,28.0,Active,,,,,,,216.0,466.0,,,unclassified,0.0,30.0,,,,,
2410.0,Jamison Crowder,WR,,,31.0,Active,,,,,,,216.0,467.0,,,unclassified,0.0,30.0,,,,,
11133.0,Jaray Jenkins,WR,,,24.0,Active,,,,,,,216.0,468.0,,,unclassified,0.0,30.0,,,,,
12173.0,Jaxon Janke,WR,,,25.0,Active,,,,,,,216.0,472.0,,,unclassified,0.0,30.0,,,,,
13419.0,Jaydn Ott,RB,KC,,23.0,Active,,,,,,,216.0,473.0,,,unclassified,0.0,30.0,,,,,
12778.0,Jerjuan Newton,WR,,,24.0,Active,,,,,,,216.0,477.0,,,unclassified,0.0,30.0,,,,,
11640.0,Jermaine Burton,WR,,,24.0,Active,,,,,,,216.0,478.0,,,unclassified,0.0,30.0,,,,,
7599.0,Jermar Jefferson,RB,,,26.0,Active,,,,,,,216.0,479.0,,,unclassified,0.0,30.0,,,,,
1837.0,Jimmy Garoppolo,QB,,,34.0,Active,,,,,,,216.0,481.0,,,unclassified,0.0,30.0,,,,,
6665.0,Jody Fortson,TE,,,29.0,Active,,,,,,,216.0,482.0,,,unclassified,0.0,30.0,,,,,
4018.0,Joe Mixon,RB,FA,,29.0,Questionable,,,91.0,13.0,,,216.0,485.0,302.0,,unclassified,0.0,65.0,,,,,
11113.0,Joel Wilson,TE,TEN,,26.0,Active,,,,,,,216.0,487.0,,,unclassified,0.0,30.0,,,,,
13342.0,John Michael Gyllenborg,TE,KC,,24.0,IR,,,,,,,216.0,489.0,,,unclassified,0.0,85.0,,,,,
4038.0,John Ross,WR,,,29.0,Active,,,,,,,216.0,490.0,,,unclassified,0.0,30.0,,,,,
11636.0,Johnny Wilson,WR,PHI,,25.0,Active,,,,,,,216.0,491.0,,,unclassified,0.0,30.0,,,,,
7087.0,Jonathan Ward,RB,,,28.0,Active,,,,,,,216.0,492.0,,,unclassified,0.0,30.0,,,,,
4144.0,Jonnu Smith,TE,FA,,30.0,Active,,,57.0,16.0,,,216.0,493.0,414.0,,unclassified,0.0,30.0,,,,,
5032.0,Jordan Akins,TE,,,33.0,Active,,,,,,,216.0,494.0,,,unclassified,0.0,30.0,,,,,
11378.0,Jordan Mims,RB,MIN,,27.0,Active,,,,,,,216.0,495.0,,,unclassified,0.0,30.0,,,,,
12761.0,Jordan Moore,WR,CIN,,24.0,Active,,,,,,,216.0,496.0,,,unclassified,0.0,30.0,,,,,
12634.0,Jordan Watkins,WR,SF,,24.0,Active,,,,,,,216.0,497.0,,,unclassified,0.0,30.0,,,,,
7733.0,Josh Pederson,TE,,,26.0,Inactive,,,,,,,216.0,502.0,,,unclassified,0.0,30.0,,,,,
4171.0,Josh Reynolds,WR,,,31.0,Questionable,,,,,,,216.0,503.0,,,unclassified,0.0,65.0,,,,,
10212.0,Josh Whyle,TE,GB,,26.0,Active,,,,,,,216.0,504.0,,,unclassified,0.0,30.0,,,,,
8254.0,Julius Chestnut,RB,TEN,,25.0,Active,,,,,,,216.0,507.0,,,goal_line_rb,0.249,30.0,,,,,
7066.0,K.J. Osborn,WR,TEN,,29.0,Active,,,,,,,216.0,510.0,,,unclassified,0.0,30.0,,,,,
12516.0,Kalel Mullings,RB,TEN,9.0,23.0,Active,,,124.0,16.0,,,216.0,513.0,436.0,,unclassified,0.0,30.0,,,,,
4994.0,Kalen Ballage,RB,,,26.0,Active,,,,,,,216.0,514.0,,,unclassified,0.0,30.0,,,,,
4098.0,Kareem Hunt,RB,FA,,30.0,Active,,,99.0,14.0,,,216.0,515.0,320.0,,unclassified,0.0,30.0,,,,,
11070.0,Kazmeir Allen,WR,,,25.0,Active,,,,,,,216.0,516.0,,,unclassified,0.0,30.0,,,,,
6032.0,Keelan Doss,WR,,,28.0,Active,,,,,,,216.0,518.0,,,unclassified,0.0,30.0,,,,,
12765.0,Keleki Latu,TE,BUF,,23.0,Active,,,,,,,216.0,519.0,,,unclassified,0.0,30.0,,,,,
11649.0,Kendall Milton,RB,CIN,,24.0,Active,,,,,,,216.0,520.0,,,unclassified,0.0,30.0,,,,,
10216.0,Kenny McIntosh,RB,,,26.0,Active,,,,,,,216.0,522.0,,,unclassified,0.0,30.0,,,,,
8200.0,Kevin Austin,WR,NO,,26.0,Active,,,,,,,216.0,524.0,,,unclassified,0.0,30.0,,,,,
7608.0,Khalil Herbert,RB,SF,,28.0,Active,,,119.0,16.0,,,216.0,526.0,416.0,,unclassified,0.0,30.0,,,,,
7351.0,Kirk Merritt,WR,,,26.0,Active,,,,,,,216.0,527.0,,,unclassified,0.0,30.0,,,,,
8435.0,Kwamie Lassiter,WR,,,26.0,Active,,,,,,,216.0,529.0,,,unclassified,0.0,30.0,,,,,
7602.0,Kylen Granson,TE,TEN,,28.0,Active,,,,,,,216.0,532.0,,,unclassified,0.0,30.0,,,,,
12969.0,Lan Larison,RB,NE,,24.0,Active,,,,,,,216.0,534.0,,,unclassified,0.0,30.0,,,,,
13300.0,Le'Veon Moss,RB,,,,,,,,,,,216.0,536.0,,,unclassified,0.0,50.0,,,,,
11140.0,Leonard Taylor,TE,,,24.0,Inactive,,,,,,,216.0,537.0,,,unclassified,0.0,30.0,,,,,
13541.0,Lewis Bond,WR,HOU,,23.0,Active,,,,,,,216.0,538.0,,,unclassified,0.0,30.0,,,,,
5938.0,Lil'Jordan Humphrey,WR,DEN,,28.0,Active,,,,,,,216.0,539.0,,,unclassified,0.0,30.0,,,,,
5128.0,Logan Woodside,QB,,,30.0,Active,,,,,,,216.0,540.0,,,unclassified,0.0,30.0,,,,,
963.0,Luke Stocker,TE,,,33.0,Active,,,,,,,216.0,545.0,,,unclassified,0.0,30.0,,,,,
10860.0,Malik Cunningham,WR,DET,,27.0,Active,,,,,,,216.0,548.0,,,unclassified,0.0,30.0,,,,,
11210.0,Malik Heath,WR,ATL,,25.0,Active,,,,,,,216.0,549.0,,,unclassified,0.0,30.0,,,,,
6239.0,Malik Taylor,WR,,,29.0,Active,,,,,,,216.0,550.0,,,unclassified,0.0,30.0,,,,,
111.0,Marcedes Lewis,TE,,,41.0,Active,,,,,,,216.0,551.0,,,unclassified,0.0,30.0,,,,,
13013.0,Mark Redman,TE,LAR,,24.0,Active,,,,,,,216.0,553.0,,,unclassified,0.0,30.0,,,,,
4152.0,Marlon Mack,RB,,,28.0,Active,,,,,,,216.0,555.0,,,unclassified,0.0,30.0,,,,,
5086.0,Marquez Valdes-Scantling,WR,DAL,14.0,31.0,Active,,,155.0,16.0,,,216.0,556.0,441.0,,unclassified,0.0,30.0,,,,,
4455.0,Matt Breida,RB,,,29.0,Active,,,,,,,216.0,559.0,,,unclassified,0.0,30.0,,,,,
8921.0,Maurice Alexander,WR,CHI,,29.0,Active,,,,,,,216.0,560.0,,,unclassified,0.0,30.0,,,,,
10233.0,Max Duggan,QB,,,23.0,Active,,,,,,,216.0,561.0,,,unclassified,0.0,30.0,,,,,
7607.0,Michael Carter,RB,TEN,9.0,27.0,Active,,,105.0,14.0,,,216.0,563.0,345.0,,unclassified,0.0,30.0,,,,,
11561.0,Michael Pratt,QB,,,23.0,Active,,,,,,,216.0,564.0,,,unclassified,0.0,30.0,,,,,
7944.0,Michael Strachan,WR,,,28.0,Active,,,,,,,216.0,565.0,,,unclassified,0.0,30.0,,,,,
13401.0,Michael Trigg,TE,DAL,14.0,24.0,Active,,,70.0,16.0,,,216.0,566.0,454.0,,unclassified,0.0,30.0,,,,,
13431.0,Miles Kitselman,TE,DET,,23.0,IR,,,,,,,216.0,567.0,,,unclassified,0.0,85.0,,,,,
6151.0,Miles Sanders,RB,,,28.0,Active,,,,,,,216.0,568.0,,,unclassified,0.0,30.0,,,,,
7854.0,Miller Forristall,TE,,,26.0,Active,,,,,,,216.0,569.0,,,unclassified,0.0,30.0,,,,,
12480.0,Moliki Matavao,TE,NO,,23.0,Active,,,,,,,216.0,573.0,,,unclassified,0.0,30.0,,,,,
12868.0,Montrell Johnson,RB,,,23.0,Questionable,,,,,,,216.0,574.0,,,unclassified,0.0,65.0,,,,,
2446.0,MyCole Pruitt,TE,,,32.0,Active,,,,,,,216.0,575.0,,,unclassified,0.0,30.0,,,,,
12897.0,Nathan Carter,RB,ATL,,24.0,Active,,,,,,,216.0,578.0,,,unclassified,0.0,30.0,,,,,
12135.0,Neal Johnson,TE,,,24.0,Active,,,,,,,216.0,579.0,,,unclassified,0.0,30.0,,,,,
2474.0,Nick Boyle,TE,,,29.0,Active,,,,,,,216.0,580.0,,,unclassified,0.0,30.0,,,,,
4988.0,Nick Chubb,RB,FA,,30.0,Active,,,102.0,14.0,,,216.0,581.0,337.0,,unclassified,0.0,30.0,,,,,
12478.0,Nick Nash,WR,WAS,,26.0,Active,,,,,,,216.0,583.0,,,unclassified,0.0,30.0,,,,,
4234.0,Noah Brown,WR,,,30.0,Questionable,,,,,,,216.0,586.0,,,unclassified,0.0,65.0,,,,,
7404.0,Noah Togiai,TE,,,26.0,Active,,,,,,,216.0,589.0,,,unclassified,0.0,30.0,,,,,
13437.0,Noah Whittington,RB,HOU,,24.0,Active,,,,,,,216.0,590.0,,,unclassified,0.0,30.0,,,,,
8116.0,Pierre Strong,RB,GB,,27.0,Active,,,,,,,216.0,594.0,,,unclassified,0.0,30.0,,,,,
8255.0,Raheem Blackshear,RB,DET,,28.0,Active,,,,,,,216.0,596.0,,,unclassified,0.0,30.0,,,,,
12472.0,Raheim Sanders,RB,CLE,11.0,24.0,Active,,,108.0,15.0,,,216.0,597.0,371.0,,unclassified,0.0,30.0,,,,,
9495.0,Rakim Jarrett,WR,,,24.0,Active,,,,,,,216.0,598.0,,,unclassified,0.0,30.0,,,,,
12475.0,Ricky White,WR,SEA,,24.0,Active,,,,,,,216.0,601.0,,,unclassified,0.0,30.0,,,,,
12950.0,Robert Lewis,WR,,,23.0,Active,,,,,,,216.0,603.0,,,unclassified,0.0,30.0,,,,,
4602.0,Robert Tonyan,TE,PIT,,32.0,Active,,,,,,,216.0,604.0,,,unclassified,0.0,30.0,,,,,
13416.0,Roman Hemby,RB,LV,,23.0,Active,,,,,,,216.0,605.0,,,unclassified,0.0,30.0,,,,,
5052.0,Ronald Jones,RB,,,26.0,Active,,,,,,,216.0,606.0,,,unclassified,0.0,30.0,,,,,
10221.0,Ronnie Bell,WR,NO,,26.0,Active,,,,,,,216.0,607.0,,,unclassified,0.0,30.0,,,,,
1234.0,Russell Wilson,QB,,,37.0,Active,,,,,,,216.0,609.0,,,unclassified,0.0,30.0,,,,,
6290.0,Scotty Miller,WR,CHI,,29.0,Active,,,,,,,216.0,613.0,,,unclassified,0.0,30.0,,,,,
7237.0,Scotty Washington,WR,,,28.0,Active,,,,,,,216.0,614.0,,,unclassified,0.0,30.0,,,,,
12898.0,Seth Henigan,QB,,,23.0,Active,,,,,,,216.0,615.0,,,unclassified,0.0,30.0,,,,,
11729.0,Sione Vaki,RB,DET,,25.0,Questionable,,,,,,,216.0,617.0,,,unclassified,0.0,65.0,,,,,
3200.0,Sterling Shepard,WR,,,33.0,Active,,,,,,,216.0,620.0,,,possession_wr,0.348,30.0,,,,,
8583.0,Stone Smartt,TE,PHI,,27.0,Active,,,,,,,216.0,622.0,,,unclassified,0.0,30.0,,,,,
13306.0,Taylen Green,QB,CLE,,23.0,Active,,,,,,,216.0,628.0,,,unclassified,0.0,30.0,,,,,
2711.0,Taylor Heinicke,QB,,,32.0,Active,,,,,,,216.0,629.0,,,unclassified,0.0,30.0,,,,,
7565.0,Terrace Marshall,WR,MIA,,26.0,Active,,,,,,,216.0,631.0,,,unclassified,0.0,30.0,,,,,
1517.0,Theo Riddick,RB,,,30.0,Injured Reserve,,,,,,,216.0,632.0,,,unclassified,0.0,50.0,,,,,
8013.0,Tim Jones,WR,JAX,,28.0,Active,,,,,,,216.0,634.0,,,unclassified,0.0,30.0,,,,,
4351.0,Tim Patrick,WR,NYJ,13.0,32.0,Active,,,151.0,16.0,,,216.0,635.0,429.0,,unclassified,0.0,30.0,,,,,
12690.0,Tommy Mellott,WR,,,24.0,Active,,,,,,,216.0,637.0,,,unclassified,0.0,30.0,,,,,
11381.0,Travis Vokolek,TE,ARI,,27.0,Active,,,,,,,216.0,639.0,,,unclassified,0.0,30.0,,,,,
6144.0,Trayveon Williams,RB,,,28.0,Active,,,,,,,216.0,640.0,,,unclassified,0.0,30.0,,,,,
12940.0,Tre Stewart,RB,,,23.0,Active,,,,,,,216.0,641.0,,,unclassified,0.0,30.0,,,,,
13356.0,Trebor Pena,WR,JAX,,24.0,Active,,,,,,,216.0,642.0,,,unclassified,0.0,30.0,,,,,
4218.0,Trent Taylor,WR,,,31.0,Active,,,,,,,216.0,643.0,,,unclassified,0.0,30.0,,,,,
11601.0,Trey Knox,TE,,,23.0,Active,,,,,,,216.0,646.0,,,unclassified,0.0,30.0,,,,,
9492.0,Trey Palmer,WR,NO,,25.0,Active,,,,,,,216.0,648.0,,,unclassified,0.0,30.0,,,,,
7593.0,Trey Sermon,RB,,,26.0,Active,,,,,,,216.0,649.0,,,unclassified,0.0,30.0,,,,,
,Trinidad Chambliss,QB,,,,,,,,,,,216.0,650.0,,,unclassified,0.0,,,,,,
7595.0,Tylan Wallace,WR,CLE,,27.0,Active,,,,,,,216.0,653.0,,,unclassified,0.0,30.0,,,,,
8207.0,Tyler Goodson,RB,ATL,11.0,25.0,Active,,,122.0,16.0,,,216.0,655.0,423.0,,unclassified,0.0,30.0,,,,,
6960.0,Tyler Johnson,WR,DAL,,27.0,Active,,,,,,,216.0,658.0,,,unclassified,0.0,30.0,,,,,
9490.0,Tyler Scott,WR,LAR,,24.0,Active,,,,,,,216.0,659.0,,,unclassified,0.0,30.0,,,,,
6040.0,Tyree Jackson,TE,,,28.0,Questionable,,,,,,,216.0,660.0,,,unclassified,0.0,65.0,,,,,
6853.0,Van Jefferson,WR,WAS,,30.0,Active,,,,,,,216.0,664.0,,,unclassified,0.0,30.0,,,,,
4150.0,Wayne Gallman,RB,,,28.0,Active,,,,,,,216.0,665.0,,,unclassified,0.0,30.0,,,,,
12788.0,Will Sheppard,WR,GB,,24.0,Active,,,,,,,216.0,669.0,,,unclassified,0.0,30.0,,,,,
13042.0,Xavier Guillory,WR,BAL,,25.0,Active,,,,,,,216.0,671.0,,,unclassified,0.0,30.0,,,,,
12520.0,Xavier Restrepo,WR,TEN,9.0,24.0,Active,,,153.0,16.0,,,216.0,673.0,432.0,,unclassified,0.0,30.0,,,,,
11921.0,Xavier Weaver,WR,ARI,,25.0,Questionable,,,,,,,216.0,675.0,,,unclassified,0.0,65.0,,,,,
7943.0,Zach Davidson,TE,,,27.0,Active,,,,,,,216.0,676.0,,,unclassified,0.0,30.0,,,,,
1339.0,Zach Ertz,TE,FA,,35.0,Active,,,59.0,16.0,,,216.0,677.0,418.0,,receiving_te,0.43,30.0,,,,,
7538.0,Zach Wilson,QB,NO,,27.0,Active,,,,,,,216.0,678.0,,,unclassified,0.0,30.0,,,,,
13309.0,Aaron Anderson,WR,CLE,,23.0,IR,,,,,,,,,,,unclassified,0.0,85.0,,,,,
4683.0,Aaron Bailey,QB,BAL,,,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
3368.0,Aaron Burbridge,WR,,,28.0,Inactive,,,,,,,,,,,unclassified,0.0,30.0,,,,,
1365.0,Aaron Dobson,WR,,,29.0,Injured Reserve,,,,,,,,,,,unclassified,0.0,50.0,,,,,
11548.0,Aaron Dykes,RB,,,,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
6967.0,Aaron Fuller,WR,,,24.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
3471.0,Aaron Green,RB,,,29.0,Inactive,,,,,,,,,,,unclassified,0.0,30.0,,,,,
516.0,Aaron Hernandez,TE,,,29.0,Inactive,,,,,,,,,,,unclassified,0.0,30.0,,,,,
5772.0,Aaron Lacombe,WR,,,26.0,Inactive,,,,,,,,,,,unclassified,0.0,30.0,,,,,
2019.0,Aaron Murray,QB,,,29.0,Inactive,,,,,,,,,,,unclassified,0.0,30.0,,,,,
7091.0,Aaron Parker,WR,,,24.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
4384.0,Aaron Peck,TE,,,27.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
7512.0,Aaron Smith,RB,,,,Inactive,,,,,,,,,,,unclassified,0.0,30.0,,,,,
2698.0,Abou Toure,RB,,,27.0,Inactive,,,,,,,,,,,unclassified,0.0,30.0,,,,,
8190.0,Abram Smith,RB,,,24.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
6187.0,Aca'Cedric Ware,RB,,,24.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
1450.0,Ace Sanders,WR,,,26.0,Inactive,,,,,,,,,,,unclassified,0.0,30.0,,,,,
6491.0,Adam Choice,RB,,,26.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
3033.0,Adam Drake,WR,,,,Inactive,,,,,,,,,,,unclassified,0.0,30.0,,,,,
3712.0,Adam Fuehne,TE,,,25.0,Inactive,,,,,,,,,,,unclassified,0.0,30.0,,,,,
2822.0,Adam Humphries,WR,,,30.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
4085.0,Adam Shaheen,TE,,,28.0,Inactive,,,,,,,,,,,unclassified,0.0,30.0,,,,,
1689.0,Adam Thielen,WR,,,35.0,,,,,,,,,,,,unclassified,0.0,50.0,,,,,
4768.0,Adam Zaruba,TE,,,30.0,Inactive,,,,,,,,,,,unclassified,0.0,30.0,,,,,
13777.0,Ademola Faleye,TE,,,24.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
5129.0,Adonis Jennings,WR,,,26.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
2929.0,Adrian Coxson,WR,,,33.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
7093.0,Adrian Killins,RB,DEN,,24.0,Inactive,,,,,,,,,,,unclassified,0.0,30.0,,,,,
184.0,Adrian Peterson,RB,,,37.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
1165.0,Adrien Robinson,TE,,,29.0,Inactive,,,,,,,,,,,unclassified,0.0,30.0,,,,,
12361.0,Aeneas Dennis,QB,,,,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
78.0,Ahmad Bradshaw,RB,,,34.0,Inactive,,,,,,,,,,,unclassified,0.0,30.0,,,,,
4929.0,Ahmad Fulwood,WR,,,,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
7228.0,Ahmad Wagner,WR,,,25.0,Inactive,,,,,,,,,,,unclassified,0.0,30.0,,,,,
12797.0,Ahmani Marshall,RB,CLE,,24.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
11918.0,Ahmarean Brown,WR,,,24.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
12080.0,Aidan Robbins,RB,,,24.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
11615.0,Ainias Smith,WR,CAR,,25.0,Questionable,,,,,,,,,,,unclassified,0.0,65.0,,,,,
2701.0,AJ Cruz,WR,,,27.0,Inactive,,,,,,,,,,,unclassified,0.0,30.0,,,,,
2503.0,A.J. Derby,TE,,,30.0,Inactive,,,,,,,,,,,unclassified,0.0,30.0,,,,,
830.0,A.J. Green,WR,,,34.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
12865.0,AJ Henning,WR,MIA,,24.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
7074.0,A.J. Hines,RB,,,,,,,,,,,,,,,unclassified,0.0,50.0,,,,,
1226.0,AJ Jenkins,WR,,,27.0,Inactive,,,,,,,,,,,unclassified,0.0,30.0,,,,,
1895.0,AJ McCarron,QB,,,33.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
6664.0,A.J. Ouellette,RB,,,26.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
6373.0,A.J. Richardson,WR,,,26.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
7918.0,A.J. Rose,RB,,,24.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
12528.0,Ajou Ajou,WR,,,23.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
2731.0,Akeem Hunt,RB,,,27.0,Inactive,,,,,,,,,,,unclassified,0.0,30.0,,,,,
4707.0,Akeem Judd,RB,,,29.0,Inactive,,,,,,,,,,,unclassified,0.0,30.0,,,,,
5195.0,Akrum Wadley,RB,,,26.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
13779.0,Al-Jay Henderson,RB,,,,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
4937.0,Al Riles,WR,IND,,24.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
1424.0,Alan Bonner,WR,,,26.0,Inactive,,,,,,,,,,,unclassified,0.0,30.0,,,,,
6843.0,Albert Okwuegbunam,TE,LV,,28.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
2025.0,Albert Wilson,WR,,,30.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
919.0,Aldrick Robinson,WR,,,33.0,Inactive,,,,,,,,,,,unclassified,0.0,30.0,,,,,
5385.0,Alec Bloom,TE,,,25.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
12085.0,Alec Holler,TE,,,25.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
4307.0,Alek Torgersen,QB,,,26.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
7235.0,Aleva Hifo,WR,,,24.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
6386.0,Alex Bachman,WR,,,29.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
6031.0,Alex Barnes,RB,,,25.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
2225.0,Alex Bayer,TE,,,27.0,Inactive,,,,,,,,,,,unclassified,0.0,30.0,,,,,
13657.0,Alex Bullock,WR,,,,,,,,,,,,,,,unclassified,0.0,50.0,,,,,
3935.0,Alex Chisum,WR,,,,Inactive,,,,,,,,,,,unclassified,0.0,30.0,,,,,
3327.0,Alex Collins,RB,,,27.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
3824.0,Alex Ellis,TE,,,29.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
3433.0,Alex Erickson,WR,,,32.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
4733.0,Alex Gray,TE,,,30.0,Inactive,,,,,,,,,,,unclassified,0.0,30.0,,,,,
12340.0,Alex Larson,TE,,,,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
5124.0,Alex McGough,QB,,,29.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
268.0,Alex Smith,QB,,,37.0,Injured Reserve,,,,,,,,,,,unclassified,0.0,50.0,,,,,
1262.0,Alex Tanney,QB,,,34.0,Injured Reserve,,,,,,,,,,,unclassified,0.0,50.0,,,,,
6163.0,Alex Wesley,WR,,,26.0,Inactive,,,,,,,,,,,unclassified,0.0,30.0,,,,,
6381.0,Alexander Hollins,WR,,,25.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
11472.0,Alfonzo Graham,RB,,,23.0,Inactive,,,,,,,,,,,unclassified,0.0,30.0,,,,,
1944.0,Alfred Blue,RB,,,30.0,Inactive,,,,,,,,,,,unclassified,0.0,30.0,,,,,
1170.0,Alfred Morris,RB,,,33.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
5975.0,Alize Mack,TE,,,26.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
1984.0,Allen Hurns,WR,MIA,,30.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
5185.0,Allen Lazard,WR,,,30.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
942.0,Allen Reisner,TE,,,29.0,Inactive,,,,,,,,,,,unclassified,0.0,30.0,,,,,
1992.0,Allen Robinson,WR,,,31.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
5802.0,Allenzae Staggers,WR,,,,Inactive,,,,,,,,,,,unclassified,0.0,30.0,,,,,
2766.0,Alonzo Harris,RB,,,27.0,Inactive,,,,,,,,,,,unclassified,0.0,30.0,,,,,
4494.0,Alonzo Moore,WR,,,29.0,Inactive,,,,,,,,,,,unclassified,0.0,30.0,,,,,
3420.0,Alonzo Russell,WR,,,29.0,Inactive,,,,,,,,,,,unclassified,0.0,30.0,,,,,
1149.0,Alshon Jeffery,WR,,,31.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
3811.0,Alstevis Squirewell,RB,,,32.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
12928.0,Amar Johnson,RB,LAC,,23.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
4139.0,Amara Darboh,WR,,,27.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
2309.0,Amari Cooper,WR,,,31.0,Active,,,,,,,,,,,unclassified,0.0,30.0,,,,,
